Match ID,Date,Venue,Bat First,Bat Second,Innings,Over,Ball,Batter,Non Striker,Bowler,Batter Runs,Extra Runs,Runs From Ball,Ball Rebowled,Extra Type,Wicket,Method,Player Out,Innings Runs,Innings Wickets,Target Score,Runs to Get,Balls Remaining,Winner,Chased Successfully,Total Batter Runs,Total Non Striker Runs,Batter Balls Faced,Non Striker Balls Faced,Player Out Runs,Player Out Balls Faced,Bowler Runs Conceded,Valid Ball
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,15,4,SM Curran,JM Sharma,YS Chahal,1,0,1,0,[],0,,,111,4,145,34,26,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,15,5,JM Sharma,SM Curran,YS Chahal,0,0,0,0,[],1,caught,JM Sharma,111,5,145,34,25,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,15,6,Ashutosh Sharma,SM Curran,YS Chahal,0,0,0,0,[],0,,,111,5,145,34,24,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,15,7,Ashutosh Sharma,SM Curran,YS Chahal,1,0,1,0,[],0,,,112,5,145,33,23,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,16,1,Ashutosh Sharma,SM Curran,Avesh Khan,1,0,1,0,[],0,,,113,5,145,32,22,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,16,2,SM Curran,Ashutosh Sharma,Avesh Khan,0,0,0,0,[],0,,,113,5,145,32,21,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,16,3,SM Curran,Ashutosh Sharma,Avesh Khan,1,0,1,0,[],0,,,114,5,145,31,20,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,16,4,Ashutosh Sharma,SM Curran,Avesh Khan,1,0,1,0,[],0,,,115,5,145,30,19,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,16,5,SM Curran,Ashutosh Sharma,Avesh Khan,1,0,1,0,[],0,,,116,5,145,29,18,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,16,6,Ashutosh Sharma,SM Curran,Avesh Khan,4,0,4,0,[],0,,,120,5,145,25,17,Punjab Kings,0,,,,,,,4,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,17,1,SM Curran,Ashutosh Sharma,Sandeep Sharma,1,0,1,0,[],0,,,121,5,145,24,16,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,17,2,Ashutosh Sharma,SM Curran,Sandeep Sharma,1,0,1,0,[],0,,,122,5,145,23,15,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,17,3,SM Curran,Ashutosh Sharma,Sandeep Sharma,1,0,1,0,[],0,,,123,5,145,22,14,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,17,4,Ashutosh Sharma,SM Curran,Sandeep Sharma,0,0,0,0,[],0,,,123,5,145,22,13,Punjab Kings,0,,,,,,,0,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,17,5,Ashutosh Sharma,SM Curran,Sandeep Sharma,1,0,1,0,[],0,,,124,5,145,21,12,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,17,6,SM Curran,Ashutosh Sharma,Sandeep Sharma,6,0,6,0,[],0,,,130,5,145,15,11,Punjab Kings,0,,,,,,,6,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,18,1,Ashutosh Sharma,SM Curran,Avesh Khan,1,0,1,0,[],0,,,131,5,145,14,10,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,18,2,SM Curran,Ashutosh Sharma,Avesh Khan,6,0,6,0,[],0,,,137,5,145,8,9,Punjab Kings,0,,,,,,,6,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,18,3,SM Curran,Ashutosh Sharma,Avesh Khan,1,0,1,0,[],0,,,138,5,145,7,8,Punjab Kings,0,,,,,,,1,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,18,4,Ashutosh Sharma,SM Curran,Avesh Khan,6,0,6,0,[],0,,,144,5,145,1,7,Punjab Kings,0,,,,,,,6,1
65,2024-05-15,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,Punjab Kings,2,18,5,Ashutosh Sharma,SM Curran,Avesh Khan,1,0,1,0,[],0,,,145,5,145,0,6,Punjab Kings,0,,,,,,,1,1
